ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0406790680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406791175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406792363;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0
0406801568;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406804241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406809387;0;0;0;1;1;3;1;0;0;1;0;0;0;0;0;0;0
0406812654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406813545;0;0;0;6;4;3;0;0;0;0;0;1;5;1;0;0;0
0406814139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406815228;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406822354;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406824037;0;0;0;0;1;0;0;0;1;0;2;2;2;2;0;0;0
0406853335;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0406859867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406867983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406873923;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0406878079;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406881346;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0406882138;1;1;0;2;2;1;0;0;1;0;0;0;6;1;0;0;0
0406882930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406883821;0;0;0;1;0;1;0;0;0;0;2;0;3;1;0;0;0
0406883920;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
0406907872;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0
0406910149;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;1;0
0406921037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406921532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406933509;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406940338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406946672;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0406963302;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0406970725;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;0;0
0406983195;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
0406995469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407002694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407004971;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0
0407037833;0;0;0;0;1;1;1;0;0;1;0;1;4;2;1;0;0
0407040308;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0
0407044959;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
0407048226;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
0407056243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407057530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407083759;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0407089402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407106030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407125331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407132457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407138494;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0407139583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407153936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407154629;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0407163537;0;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;0
0407176306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407184323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407188281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407189370;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0
0407201941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407208275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407219460;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0407226091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407237771;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
0407239949;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0407249055;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0407250540;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0407252916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407419202;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0
0407547181;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0
0407560742;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0407579647;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0407604490;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0407611816;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0407614388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407625771;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
0407626860;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0407626959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407632206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407647547;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
0407653980;1;0;0;6;2;2;1;0;0;0;0;0;3;1;1;0;0
0407661108;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0407683674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407687436;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0
0407689119;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
0407693770;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0
0407705450;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0407708618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407717031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407728414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407756425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407758504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407766422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407818583;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0407827293;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0407860749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407866588;0;0;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0
0407872231;0;0;0;1;1;1;2;0;1;0;0;0;3;1;0;0;0
0407880941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407884802;1;0;0;1;1;2;0;0;0;2;0;0;2;0;1;0;0
0407885394;1;0;0;2;2;2;2;0;0;0;0;0;6;0;0;0;0
0407925778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407933104;0;0;0;2;1;2;1;0;0;0;0;0;7;2;0;1;0
0407974971;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0408020404;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0408032874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408050195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408053660;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
0408055046;0;0;1;3;0;4;0;0;1;0;0;1;2;1;1;0;0
0408064350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408065835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408065934;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
0408076228;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0408080285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408109880;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
0408128488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408192925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408223906;0;0;0;1;0;1;2;0;0;1;0;0;5;2;0;0;0
0408224993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0408250036;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408286856;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408306553;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408337633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408341987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408350895;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408351984;0;0;0;0;2;1;0;0;1;0;2;2;3;0;0;0;0
0408375344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408389004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408394645;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408403256;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0
0408490160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408499464;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0408516488;0;0;0;2;1;1;2;0;0;0;0;0;1;1;0;0;0
0408590922;0;0;0;0;3;3;1;0;0;0;0;0;4;1;0;0;0
0409054344;0;0;0;1;4;1;2;0;0;0;0;0;0;0;0;0;0
0409423736;0;0;0;3;1;1;1;0;0;0;0;0;5;3;2;0;0
0409450856;0;0;0;0;2;2;0;0;0;0;0;2;4;2;0;0;0
0409671085;0;0;0;4;4;3;1;0;0;0;0;0;0;1;0;0;0
0409698603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0410006132;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0410048989;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0410151137;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0410195380;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0410353154;0;0;0;2;0;0;3;0;0;0;0;0;1;0;0;0;0
0410412146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0410509443;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0410677907;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0
0410682657;0;0;0;4;3;1;2;0;0;0;0;0;3;0;0;0;0
0410797275;0;0;1;1;2;5;4;0;0;0;0;0;1;0;0;0;0
0410811826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411031560;0;0;1;2;0;2;1;0;0;0;0;0;0;1;0;0;0
0411062838;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0411106091;0;0;1;1;2;1;1;0;0;0;0;0;2;1;0;0;0
0411107873;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0411111437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411507058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411516758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411519827;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0411520124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411590004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411592279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411596536;0;0;1;0;0;1;0;0;0;0;0;1;1;2;0;0;0
0411623359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411628804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411630683;0;0;0;0;0;0;0;0;1;0;2;2;1;0;0;0;0
0411639987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0411646818;0;0;0;3;1;1;0;0;0;1;0;0;2;1;0;0;0
0411655825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411656320;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
0411664832;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0411674235;0;0;0;0;1;1;0;0;0;0;0;0;3;1;0;0;0
0411674334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411680668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411888724;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
0411927821;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
0411928118;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0411934452;0;0;1;0;1;0;0;0;0;1;2;2;0;0;0;0;0
0411937224;0;0;1;1;0;1;0;0;0;2;0;0;1;0;0;0;0
0411944845;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0411954941;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0411961473;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0411968403;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0411969490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411972856;0;0;0;1;2;0;0;0;0;0;0;1;3;1;0;0;0
0411986120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411986615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411987308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0411987506;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0412003045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412003738;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0
0412019772;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0
0412038182;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
0412044023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412046595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412061839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412083417;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0412087375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412090246;0;0;0;1;0;1;0;0;0;0;0;1;0;2;1;0;0
0412108854;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
0412112715;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0412116574;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0412127858;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
0412399557;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0412421333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412452908;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0
0412457262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412461618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412508138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412513185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412540109;0;0;0;1;0;1;1;0;0;0;0;0;2;1;0;1;0
0412540406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412556737;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0412563071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412571583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412584649;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
0412618204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412620875;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
0412623251;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0412652648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412696396;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0412697584;0;0;0;2;1;2;1;0;0;0;0;0;1;1;0;0;0
0412697683;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
0412701841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412709957;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0412725991;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0412744205;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
0412746282;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0
0412757764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412760932;0;0;0;2;3;2;0;0;0;0;0;0;4;1;0;0;0
0412781421;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0
0412796267;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0
0412799930;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0412801613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412809531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412820617;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412836453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412839225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412850905;0;0;0;1;0;2;0;0;0;2;0;1;1;4;0;0;0
0412860605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412869612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412870996;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0
0412904650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412910588;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0412925535;0;0;0;0;0;0;1;0;0;0;2;0;1;0;1;0;0
0412930186;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0412930483;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0
0412951170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412959484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412968887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412984032;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0412994920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412995118;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0412998581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413005214;2;2;0;3;0;2;1;1;0;0;0;0;3;1;0;0;0
0413016496;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0413025010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413031443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413067174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413093504;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0413094888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413097462;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0413118149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413121218;0;0;0;1;0;2;1;0;0;0;0;0;1;0;1;0;0
0413136856;0;0;0;2;0;0;1;0;0;0;2;0;1;1;0;0;0
0413137945;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0413162293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413176250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413196937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413210201;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0
0413214951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413258404;1;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0
0413278990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413281267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413312347;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0
0413346692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413424292;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0413458441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413480811;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0413495162;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0413531289;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0
0413538912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413560092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413567220;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0
0413567319;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0
0413567616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413573356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413606218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413608493;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0413622648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413643533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413656894;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0413665705;0;0;0;0;1;1;1;0;0;1;0;0;2;1;0;0;0
0413670356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413676690;0;0;1;1;0;1;0;0;0;0;2;0;1;1;0;1;0
0413697872;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0413714007;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0413723806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413723905;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0413735088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413735187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413744194;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
0413753894;0;0;1;0;0;3;1;0;0;1;2;0;2;1;0;0;0
0413762903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413776660;0;0;0;2;4;1;1;0;0;0;0;0;4;2;0;0;0
0413787647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413792003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413792496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413796456;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0
0413811304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413822190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413842778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413861485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0413877224;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0413888211;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0413901473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
